date,Consumer Price Inflation,Crude WTI,Durable Goods Orders,FED Interest Rate,Non Farm Payrolls,Retail Sales,Treasury 10year Yield,Treasury 2year Yield,Treasury 5year Yield,Unemployment Rate
2005-02-01,191.8,48.15,188951,2.50,131519,265320,4.17,3.38,3.77,5.4
2005-03-01,193.3,54.19,209708,2.63,132358,306384,4.50,3.73,4.17,5.2
2005-04-01,194.6,52.98,190899,2.79,133571,302054,4.34,3.65,4.00,5.2
2005-05-01,194.4,49.83,205691,3.00,134384,311292,4.14,3.64,3.85,5.1
2005-06-01,194.5,56.35,224203,3.04,135053,317375,4.00,3.64,3.77,5.0
2005-07-01,195.4,59.00,169437,3.26,133993,316887,4.18,3.87,3.98,5.0
2005-08-01,196.4,64.99,209010,3.50,134244,321409,4.26,4.04,4.12,4.9
2005-09-01,198.8,65.59,214582,3.62,134869,300439,4.20,3.95,4.01,5.0
2005-10-01,199.2,62.26,211650,3.78,135599,302213,4.46,4.27,4.33,5.0
2005-11-01,197.6,58.32,215562,4.00,136158,311715,4.54,4.42,4.45,5.0
2005-12-01,196.8,59.41,229512,4.16,135954,370726,4.47,4.40,4.39,4.9
2006-01-01,198.3,65.49,191920,4.29,133302,286152,4.42,4.40,4.35,4.7
2006-02-01,198.7,61.63,209478,4.49,134229,282417,4.57,4.67,4.57,4.8
2006-03-01,199.8,62.69,252659,4.59,135209,326153,4.72,4.73,4.72,4.7
2006-04-01,201.5,69.44,206157,4.79,136124,316526,4.99,4.89,4.90,4.7
2006-05-01,202.5,70.84,217869,4.94,136927,337393,5.11,4.97,5.00,4.6
2006-06-01,202.9,70.95,237564,4.99,137432,330844,5.11,5.12,5.07,4.6
2006-07-01,203.5,74.41,186090,5.24,136256,325905,5.09,5.12,5.04,4.7
2006-08-01,203.9,73.04,215695,5.25,136462,339155,4.88,4.90,4.82,4.7
2006-09-01,202.9,63.80,243185,5.25,137129,310775,4.72,4.77,4.67,4.5
2006-10-01,201.8,58.89,219885,5.25,137831,312976,4.73,4.80,4.69,4.4
2006-11-01,201.5,59.08,218853,5.25,138217,323089,4.60,4.74,4.58,4.5
2006-12-01,201.8,61.96,236933,5.24,138107,380188,4.56,4.67,4.53,4.4
2007-01-01,202.416,54.51,204185,5.25,135317,295284,4.76,4.88,4.75,4.6
2007-02-01,203.499,59.28,211359,5.26,136008,290065,4.72,4.85,4.71,4.5
2007-03-01,205.352,60.44,252090,5.26,136907,335917,4.56,4.57,4.48,4.4
2007-04-01,206.686,63.98,225558,5.25,137712,321981,4.69,4.67,4.59,4.5
2007-05-01,207.949,63.46,229326,5.25,138654,353201,4.75,4.77,4.67,4.4
2007-06-01,208.352,67.49,243703,5.25,139156,338189,5.10,4.98,5.03,4.6
2007-07-01,208.299,74.12,211263,5.26,137760,333815,5.00,4.82,4.88,4.7
2007-08-01,207.917,72.36,241388,5.02,137872,349191,4.67,4.31,4.43,4.6
2007-09-01,208.490,79.92,232386,4.94,138435,317145,4.52,4.01,4.20,4.7
2007-10-01,208.936,85.80,235158,4.76,139181,331073,4.53,3.97,4.20,4.7
2007-11-01,210.177,94.77,224134,4.49,139494,341848,4.15,3.34,3.67,4.7
2007-12-01,210.036,91.69,254048,4.24,139279,387473,4.10,3.12,3.49,5.0
2008-01-01,211.080,92.97,219946,3.94,136252,307576,3.74,2.48,2.98,5.0
2008-02-01,211.693,95.39,229870,2.98,136770,308171,3.74,1.97,2.78,4.9
2008-03-01,213.528,105.45,250906,2.61,137361,334416,3.51,1.62,2.48,5.1
2008-04-01,214.823,112.58,225075,2.28,137894,331002,3.68,2.05,2.84,5.0
2008-05-01,216.632,125.40,227995,1.98,138470,357277,3.88,2.45,3.15,5.4
2008-06-01,218.815,133.88,242479,2.00,138665,339791,4.10,2.77,3.49,5.6
2008-07-01,219.964,133.37,205540,2.01,137184,344158,4.01,2.57,3.30,5.8
2008-08-01,219.086,116.67,214872,2.00,137077,342443,3.89,2.42,3.14,6.1
2008-09-01,218.783,104.11,224233,1.81,137130,313308,3.69,2.08,2.88,6.1
2008-10-01,216.573,76.61,197291,0.97,137424,311422,3.81,1.61,2.73,6.5
2008-11-01,212.425,57.31,169856,0.39,136744,299238,3.53,1.21,2.29,6.8
2008-12-01,210.228,41.12,191734,0.16,135713,346513,2.42,0.82,1.52,7.3
2009-01-01,211.143,41.71,138218,0.15,132021,273998,2.52,0.81,1.60,7.8
2009-02-01,212.193,39.09,137245,0.22,131792,264465,2.87,0.98,1.87,8.3
2009-03-01,212.709,47.94,162107,0.18,131659,290068,2.82,0.93,1.82,8.7
2009-04-01,213.240,49.65,139893,0.15,131842,292041,2.93,0.93,1.86,9.0
2009-05-01,213.856,59.03,145714,0.18,132114,307481,3.29,0.93,2.13,9.4
2009-06-01,215.693,69.64,157122,0.21,131933,306050,3.72,1.18,2.71,9.5
2009-07-01,215.351,64.15,145376,0.16,130337,308847,3.56,1.02,2.46,9.5
2009-08-01,215.834,71.05,155455,0.16,130216,314505,3.59,1.12,2.57,9.6
2009-09-01,215.969,69.41,168746,0.15,130571,288071,3.40,0.96,2.37,9.8
2009-10-01,216.177,75.72,163196,0.12,131172,300360,3.39,0.95,2.33,10.0
2009-11-01,216.330,77.99,151230,0.12,131220,303850,3.40,0.80,2.23,9.9
2009-12-01,215.949,74.47,174485,0.12,130673,362735,3.59,0.87,2.34,9.9
2010-01-01,216.687,78.33,163488,0.11,127804,279044,3.73,0.93,2.48,9.8
2010-02-01,216.741,76.39,169065,0.13,128240,275566,3.69,0.86,2.36,9.8
2010-03-01,217.631,81.20,199993,0.16,129073,321305,3.73,0.96,2.43,9.9
2010-04-01,218.009,84.29,181528,0.20,130195,316940,3.85,1.06,2.58,9.9
2010-05-01,218.178,73.74,183535,0.20,131313,324820,3.42,0.83,2.18,9.6
2010-06-01,217.965,75.34,200080,0.18,131431,319183,3.20,0.72,2.00,9.4
2010-07-01,218.011,76.32,174685,0.18,130094,320915,3.01,0.62,1.76,9.4
2010-08-01,218.312,76.60,191888,0.19,130158,322319,2.70,0.52,1.47,9.5
2010-09-01,218.439,75.24,213131,0.19,130650,307638,2.65,0.48,1.41,9.5
2010-10-01,218.711,81.89,192327,0.19,131624,315059,2.54,0.38,1.18,9.4
2010-11-01,218.803,84.25,186603,0.19,131930,328381,2.76,0.45,1.35,9.8
2010-12-01,219.179,89.15,209011,0.18,131622,386878,3.29,0.62,1.93,9.3
2011-01-01,220.223,89.17,184037,0.17,128760,298626,3.39,0.61,1.99,9.1
2011-02-01,221.309,88.58,187466,0.16,129576,299920,3.58,0.77,2.26,9.0
2011-03-01,223.467,102.86,233078,0.14,130482,345052,3.41,0.70,2.11,9.0
2011-04-01,224.906,109.53,194922,0.10,131698,339014,3.46,0.73,2.17,9.1
2011-05-01,225.964,100.90,205025,0.09,132382,348979,3.17,0.56,1.84,9.0
2011-06-01,225.722,96.26,216548,0.09,132871,346620,3.00,0.41,1.58,9.1
2011-07-01,225.922,97.30,189215,0.07,131599,341381,3.00,0.41,1.54,9.0
2011-08-01,226.545,86.33,216719,0.10,131870,352224,2.30,0.23,1.02,9.0
2011-09-01,226.889,85.52,221336,0.08,132617,333642,1.98,0.21,0.90,9.0
2011-10-01,226.421,86.32,206574,0.07,133540,337067,2.15,0.28,1.06,8.8
2011-11-01,226.230,97.16,206403,0.08,133876,351517,2.01,0.25,0.91,8.6
2011-12-01,225.672,98.56,237529,0.07,133701,408910,1.98,0.26,0.89,8.5
2012-01-01,226.665,100.27,204013,0.08,131094,315540,1.97,0.24,0.84,8.3
2012-02-01,227.663,102.20,224922,0.10,132050,331470,1.97,0.28,0.83,8.3
2012-03-01,229.392,106.16,240680,0.13,132954,368502,2.17,0.34,1.02,8.2
2012-04-01,230.085,103.32,210894,0.14,133836,349194,2.05,0.29,0.89,8.2
2012-05-01,229.815,94.66,220785,0.16,134648,373129,1.80,0.29,0.76,8.2
2012-06-01,229.478,82.30,233259,0.16,134986,356083,1.62,0.29,0.71,8.2
2012-07-01,229.104,87.90,206771,0.16,133778,351520,1.53,0.25,0.62,8.2
2012-08-01,230.379,94.13,204001,0.13,134156,372986,1.68,0.27,0.71,8.1
2012-09-01,231.407,94.51,223423,0.14,134783,342582,1.72,0.26,0.67,7.8
2012-10-01,231.317,89.49,222736,0.16,135633,355823,1.75,0.28,0.71,7.8
2012-11-01,230.221,86.53,209712,0.16,136023,368593,1.65,0.27,0.67,7.7
2012-12-01,229.601,87.86,239368,0.16,135947,416807,1.72,0.26,0.70,7.9
2013-01-01,230.280,94.76,204169,0.14,133063,333694,1.91,0.27,0.81,8.0
2013-02-01,232.166,95.31,225639,0.15,134102,332481,1.98,0.27,0.85,7.7
2013-03-01,232.773,92.94,232999,0.14,134901,374159,1.96,0.26,0.82,7.5
2013-04-01,232.531,92.02,221353,0.15,135905,362965,1.76,0.23,0.71,7.6
2013-05-01,232.945,94.51,238678,0.11,136797,389674,1.93,0.25,0.84,7.5
2013-06-01,233.504,95.77,260225,0.09,137209,369316,2.30,0.33,1.20,7.5
2013-07-01,233.596,104.67,208090,0.09,136034,376970,2.58,0.34,1.40,7.3
2013-08-01,233.877,106.57,224074,0.08,136471,388221,2.74,0.36,1.52,7.2
2013-09-01,234.149,106.29,248206,0.08,137077,352673,2.81,0.40,1.60,7.2
2013-10-01,233.546,100.54,236784,0.09,138001,369777,2.62,0.34,1.37,7.2
2013-11-01,233.069,93.86,233300,0.08,138525,378685,2.72,0.30,1.37,6.9
2013-12-01,233.049,97.63,250119,0.09,138274,430568,2.90,0.34,1.58,6.7
2014-01-01,233.916,94.62,203981,0.07,135471,340473,2.86,0.39,1.65,6.6
2014-02-01,234.781,100.82,221433,0.07,136211,337480,2.71,0.33,1.52,6.7
2014-03-01,236.293,100.80,251763,0.08,137169,383559,2.72,0.40,1.64,6.7
2014-04-01,237.072,102.07,231365,0.09,138306,383818,2.71,0.42,1.70,6.2
2014-05-01,237.900,102.18,231723,0.09,139217,408282,2.56,0.39,1.59,6.3
2014-06-01,238.343,105.79,257228,0.10,139804,385475,2.60,0.45,1.68,6.1
2014-07-01,238.250,103.59,286876,0.09,138727,394691,2.54,0.51,1.70,6.2
2014-08-01,237.852,96.54,231195,0.09,139105,401439,2.42,0.47,1.63,6.1
2014-09-01,238.031,93.21,249698,0.09,139793,374398,2.53,0.57,1.77,5.9
2014-10-01,237.433,84.40,238710,0.09,140848,388387,2.30,0.45,1.55,5.7
2014-11-01,236.151,75.79,216401,0.09,141314,391483,2.33,0.53,1.62,5.8
2014-12-01,234.812,59.29,240457,0.12,141306,451076,2.21,0.64,1.64,5.6
2015-01-01,233.707,47.22,200582,0.11,138491,350291,1.88,0.55,1.37,5.7
2015-02-01,234.722,50.58,206166,0.11,139323,341828,1.98,0.62,1.47,5.5
2015-03-01,236.119,47.82,249239,0.11,140080,393094,2.04,0.64,1.52,5.4
2015-04-01,236.599,54.45,220091,0.12,141264,387358,1.94,0.54,1.35,5.4
2015-05-01,237.805,59.27,211139,0.12,142205,409453,2.20,0.61,1.54,5.6
2015-06-01,238.638,59.82,252759,0.13,142681,397809,2.36,0.69,1.68,5.3
2015-07-01,238.654,50.90,216803,0.13,141729,406550,2.32,0.67,1.63,5.2
2015-08-01,238.316,42.87,218267,0.14,141921,404923,2.17,0.70,1.54,5.1
2015-09-01,237.945,45.48,231339,0.14,142477,381996,2.17,0.71,1.49,5.0
2015-10-01,237.838,46.22,228138,0.12,143626,392602,2.07,0.64,1.39,5.0
2015-11-01,237.336,42.44,216692,0.12,144049,396067,2.26,0.88,1.67,5.1
2015-12-01,236.525,37.19,230959,0.24,144045,464014,2.24,0.98,1.70,5.0
2016-01-01,236.916,31.68,199424,0.34,141072,351787,2.09,0.90,1.52,4.8
2016-02-01,237.111,30.32,211114,0.38,141901,363543,1.78,0.73,1.22,4.9
2016-03-01,238.132,37.55,243551,0.36,142797,405012,1.89,0.88,1.38,5.0
2016-04-01,239.261,40.75,221215,0.37,143893,394764,1.81,0.77,1.26,5.1
2016-05-01,240.229,46.71,217981,0.37,144540,413059,1.81,0.82,1.30,4.8
2016-06-01,241.018,48.76,230820,0.38,145205,410100,1.64,0.73,1.17,4.9
2016-07-01,240.628,44.65,197867,0.39,144232,406013,1.50,0.67,1.07,4.8
2016-08-01,240.849,44.72,221537,0.40,144485,416538,1.56,0.74,1.13,4.9
2016-09-01,241.428,45.18,230956,0.40,145150,394237,1.63,0.77,1.18,5.0
2016-10-01,241.729,49.78,231422,0.40,146032,397425,1.76,0.84,1.27,4.9
2016-11-01,241.353,45.66,213364,0.41,146465,413933,2.14,0.98,1.60,4.7
2016-12-01,241.432,51.97,229243,0.54,146252,482011,2.49,1.20,1.96,4.7
2017-01-01,242.839,52.50,192655,0.65,143376,369102,2.43,1.21,1.92,4.7
2017-02-01,243.603,53.47,207597,0.66,144405,365610,2.42,1.20,1.90,4.6
2017-03-01,243.801,49.33,250539,0.79,145062,423016,2.48,1.31,2.01,4.4
2017-04-01,244.524,51.06,211837,0.90,146086,407256,2.30,1.24,1.82,4.4
2017-05-01,244.733,48.48,221670,0.91,146924,434511,2.30,1.30,1.84,4.4
2017-06-01,244.955,45.18,260483,1.04,147566,423071,2.19,1.34,1.77,4.3
2017-07-01,244.786,46.63,198965,1.15,146464,416908,2.32,1.37,1.87,4.3
2017-08-01,245.519,48.04,226802,1.16,146782,431797,2.21,1.34,1.78,4.4
2017-09-01,246.819,49.82,238111,1.15,147169,412522,2.20,1.38,1.80,4.3
2017-10-01,246.663,51.58,228903,1.15,148182,417753,2.36,1.55,1.98,4.2
2017-11-01,246.669,56.64,227489,1.16,148758,441923,2.35,1.70,2.05,4.2
2017-12-01,246.524,57.88,245890,1.30,148509,496745,2.40,1.84,2.18,4.1
2018-01-01,247.867,63.7,204233,1.41,145412,389703,2.58,2.03,2.38,4.0
2018-02-01,248.991,62.23,220102,1.42,146649,380562,2.86,2.18,2.60,4.1
2018-03-01,249.554,62.73,267966,1.51,147352,444873,2.84,2.28,2.63,4.0
2018-04-01,250.546,66.25,232566,1.69,148329,420099,2.87,2.38,2.70,4.0
2018-05-01,251.588,69.98,241381,1.70,149264,464101,2.98,2.51,2.82,3.8
2018-06-01,251.989,67.87,261303,1.82,149930,443603,2.91,2.53,2.78,4.0
2018-07-01,252.006,70.98,215563,1.91,148767,441604,2.89,2.61,2.78,3.8
2018-08-01,252.146,68.06,251047,1.91,149236,455946,2.89,2.64,2.77,3.8
2018-09-01,252.439,70.23,250482,1.95,149545,417072,3.00,2.77,2.89,3.7
2018-10-01,252.885,70.75,241698,2.19,150553,441746,3.15,2.86,3.00,3.8
2018-11-01,252.038,56.96,228715,2.20,151032,459172,3.12,2.86,2.95,3.8
2018-12-01,251.233,49.52,244033,2.27,150831,493167,2.83,2.68,2.68,3.9
2019-01-01,251.712,51.38,212040,2.40,147878,398783,2.71,2.54,2.54,4.0
2019-02-01,252.776,54.95,213183,2.40,148683,384243,2.68,2.50,2.49,3.8
2019-03-01,254.202,58.15,256782,2.41,149360,446272,2.57,2.41,2.37,3.8
2019-04-01,255.548,63.86,223136,2.42,150422,441878,2.53,2.34,2.33,3.6
2019-05-01,256.092,60.83,222308,2.39,151093,474963,2.40,2.21,2.19,3.7
2019-06-01,256.143,54.66,233532,2.38,151714,447578,2.07,1.81,1.83,3.6
2019-07-01,256.571,57.35,210957,2.40,150658,461010,2.06,1.84,1.83,3.7
2019-08-01,256.558,54.81,230146,2.13,151094,472517,1.63,1.57,1.49,3.7
2019-09-01,256.759,56.95,230879,2.04,151510,428241,1.70,1.65,1.57,3.5
2019-10-01,257.346,53.96,227950,1.83,152500,454941,1.71,1.55,1.53,3.6
2019-11-01,257.208,57.03,204977,1.55,153095,467189,1.81,1.61,1.64,3.6
2019-12-01,256.974,59.88,221440,1.55,152845,518979,1.86,1.61,1.68,3.6
2020-01-01,257.971,57.52,213007,1.55,150056,417123,1.76,1.52,1.56,3.5
2020-02-01,258.678,50.54,227138,1.58,150967,413923,1.50,1.33,1.32,3.5
2020-03-01,258.115,29.21,220693,0.65,149952,426258,0.87,0.45,0.59,4.4
2020-04-01,256.389,16.55,157561,0.05,130253,376867,0.66,0.22,0.39,14.7
2020-05-01,256.394,28.56,175703,0.05,133422,461785,0.67,0.17,0.34,13.2
2020-06-01,257.797,38.31,214072,0.08,138507,479784,0.73,0.19,0.34,11.0
2020-07-01,259.101,40.71,206285,0.09,139105,492689,0.62,0.15,0.28,10.2
2020-08-01,259.918,42.34,221265,0.10,140727,487325,0.65,0.14,0.27,8.4
2020-09-01,260.280,39.63,238016,0.09,141957,474038,0.68,0.13,0.27,7.9
2020-10-01,260.388,39.4,233663,0.09,143564,493601,0.79,0.15,0.34,6.9
2020-11-01,260.229,40.94,220655,0.09,144116,490941,0.87,0.17,0.39,6.7
2020-12-01,260.474,47.02,242930,0.09,143604,557696,0.93,0.14,0.39,6.7
2021-01-01,261.582,52.0,220753,0.09,140974,461308,1.08,0.13,0.45,6.3
2021-02-01,263.014,59.04,233531,0.08,142129,437031,1.26,0.12,0.54,6.2
2021-03-01,264.877,62.33,274247,0.07,143308,560218,1.61,0.15,0.82,6.1
2021-04-01,267.054,61.72,243549,0.07,144402,554269,1.64,0.16,0.86,6.1
2021-05-01,269.195,65.17,243078,0.06,145392,565177,1.62,0.16,0.82,5.8
2021-06-01,271.696,71.38,270551,0.08,146626,557446,1.52,0.20,0.84,5.9
2021-07-01,273.003,72.49,236768,0.10,146619,552179,1.32,0.22,0.76,5.4
2021-08-01,273.567,67.73,261167,0.09,147159,550169,1.28,0.22,0.77,5.2
2021-09-01,274.310,71.65,267847,0.08,147917,529133,1.37,0.24,0.86,4.8
2021-10-01,276.589,81.48,255674,0.08,149605,553588,1.58,0.39,1.11,4.5
2021-11-01,277.948,79.15,252835,0.08,150543,574978,1.56,0.51,1.20,4.2
2021-12-01,278.802,71.71,277162,0.08,150740,627113,1.47,0.68,1.23,3.9
2022-01-01,281.148,83.22,249090,0.08,147932,516923,1.76,0.98,1.54,4.0
2022-02-01,283.716,91.64,256201,0.08,149606,507901,1.93,1.44,1.81,3.8
2022-03-01,287.504,108.5,298698,0.20,150411,598541,2.13,1.91,2.11,3.6
2022-04-01,289.109,101.78,265210,0.33,151449,596690,2.75,2.54,2.78,3.6
2022-05-01,292.296,109.55,268450,0.77,152291,616626,2.90,2.62,2.87,3.6
2022-06-01,296.311,114.84,297467,1.21,153217,609743,3.14,3.00,3.19,3.6
2022-07-01,296.276,101.62,254244,1.68,152875,599929,2.90,3.04,2.96,3.5
2022-08-01,296.171,93.67,282058,2.33,153285,613508,2.90,3.25,3.03,3.7
2022-09-01,296.808,84.26,291058,2.56,153809,577966,3.52,3.86,3.70,3.5
2022-10-01,298.012,87.55,276884,3.08,155041,597170,3.98,4.38,4.18,3.7
2022-11-01,297.711,84.37,260444,3.78,155642,605205,3.89,4.50,4.06,3.6
2022-12-01,296.797,76.44,290149,4.10,155344,654825,3.62,4.29,3.76,3.5
2023-01-01,299.170,78.12,254810,4.33,152839,547156,3.53,4.21,3.64,3.4
2023-02-01,300.840,76.83,256827,4.57,153983,529374,3.75,4.53,3.94,3.6
2023-03-01,301.836,73.28,312535,4.65,154440,604084.0,3.66,4.30,3.82,3.5
2023-04-01,303.363,79.45,272375,4.83,155369,588220.0,3.46,4.02,3.54,3.4
2023-05-01,304.127,71.58,288640.0,5.06,156279,631496.0,3.57,4.13,3.59,3.7
2023-06-01,305.109,70.25,324238.0,5.08,156905,612243.0,3.75,4.64,3.95,3.6
2023-07-01,305.691,76.07,261612.0,5.12,156022,605403.0,3.90,4.83,4.14,3.5
2023-08-01,307.026,81.39,290578.0,5.33,156392,628192.0,4.17,4.90,4.31,3.8
2023-09-01,307.789,89.43,308176.0,5.33,156918,594022.0,4.38,5.02,4.49,3.8
2023-10-01,307.671,85.64,279278.0,5.33,157984,608839.0,4.80,5.07,4.77,3.9
